"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"9678",23592424,"Central location near Beverly Hills, WeHo, museums",48713405,"Tracey","City of Los Angeles","Carthay",34.05639,-118.36577,"Private room",65,2,1,"202003",0.36,1,70
"9679",23593820,"New Eastside Guest House in Charming Atwater",79742539,"Kelly","City of Los Angeles","Atwater Village",34.11166,-118.2548,"Entire home/apt",179,3,51,"202002",1.9,1,133
"9680",23597139,"The Midcity Penthouse",12369327,"Nicole","City of Los Angeles","Arlington Heights",34.04693,-118.31563,"Entire home/apt",100,1,4,"201804",0.15,1,0
"9681",23597439,"Cozy and Quiet FULL Studio with AC and Parking",51505146,"Rocio","City of Los Angeles","Canoga Park",34.19652,-118.59433,"Entire home/apt",50,2,1,"201803",0.04,1,0
"9682",23597551,"Craftsman home in heart of Venice!",15186630,"Aaron","City of Los Angeles","Venice",33.99508,-118.46188,"Private room",78,21,1,"201803",0.04,1,0
"9683",23598054,"Cozy Home near DownTown - Private Room/Bath/Food",176460620,"Heasun","City of Los Angeles","Pico-Union",34.04881,-118.27953,"Private room",55,30,58,"201911",2.13,1,267
"9684",23601457,"peaceful place",29810511,"Emi","City of Los Angeles","Westlake",34.06909,-118.28465,"Private room",40,30,8,"201804",0.29,1,0
"9685",23605193,"Laguna Resort",172451257,"Karen","City of Los Angeles","Tarzana",34.18068,-118.55396,"Entire home/apt",350,1,105,"202005",3.99,1,179
"9686",23606806,"#1 Hip/Trendy Neighborhood with Parking",176242263,"Caroline","City of Los Angeles","Koreatown",34.06941,-118.30296,"Entire home/apt",100,31,97,"201912",3.6,8,0
"9687",23607386,"Cozy, Quiet, Simple Modern Haven 1/1 Sleeps 4",150756103,"Peter","City of Los Angeles","Eagle Rock",34.1339,-118.21571,"Entire home/apt",77,31,71,"201910",2.77,3,0
"9688",23607940,"#2 Home Away from Home 2 bed/1 bath",176242263,"Caroline","City of Los Angeles","Koreatown",34.06892,-118.30401,"Entire home/apt",130,3,104,"202002",3.96,8,0
"9689",23610896,"Fully Remodeled Guesthouse in Historic Hancock Park",45596937,"Mark","City of Los Angeles","Hancock Park",34.06568,-118.33144,"Entire home/apt",295,4,6,"202002",0.34,2,358
"9690",23611298,"Unit 1A, NEWLY REMD.LUXURY,WALK TO CONV. CENTER",36731537,"David","City of Los Angeles","Downtown",34.03643,-118.26699,"Entire home/apt",60,30,83,"201912",3.01,17,344
"9692",23611822,"Sophisticated glamorous Hollywood Apt. + parking!",25864743,"Tati","City of Los Angeles","Hollywood Hills",34.10688,-118.31291,"Entire home/apt",135,30,25,"201910",0.91,2,269
"9693",23613456,"Chic Apartment in Beverly Hills!",54728323,"Sam","City of Los Angeles","Pico-Robertson",34.05603,-118.39592,"Entire home/apt",50,30,9,"202004",0.43,1,364
"9694",23615522,"Beautiful One of a kind Home with Pool & Jacuzzi!",163254908,"Gevorg","City of Los Angeles","Sun Valley",34.21481,-118.42267,"Entire home/apt",350,3,83,"202005",3.05,1,308
"9695",23624331,"LUXURY building in the heart of Hollywood",6133988,"Natasha","City of Los Angeles","Hollywood",34.10072,-118.32747,"Entire home/apt",125,9,7,"201904",0.26,1,0
"9696",23627756,"PRIVATE  ENTRY SUITE   2 BEDS, 1 BA BEVERLY PICO",64256897,"Rina","City of Los Angeles","Beverlywood",34.0498,-118.39704,"Private room",125,4,70,"202003",2.57,1,130
"9697",23634244,"Spacious Home in Westwood Village by UCLA",23044421,"Bianca","City of Los Angeles","Westwood",34.05764,-118.43847,"Entire home/apt",249,31,70,"202004",2.57,2,8
"9698",23637805,"Luxury Apartment Home",52698125,"Mumin","City of Los Angeles","Downtown",34.04268,-118.25882,"Entire home/apt",110,30,102,"201912",3.79,1,180
"9699",23642934,"Curson place",75273065,"DAndre","City of Los Angeles","Hollywood",34.09672,-118.35519,"Entire home/apt",95,30,3,"201906",0.11,2,90
"9701",23644677,"Hollywood Luxury Oasis House with pool",3512116,"David","City of Los Angeles","Hollywood",34.10038,-118.35458,"Entire home/apt",850,30,7,"201907",0.26,1,304
"9702",23648616,"Entire Place,Cozy Studio ,Very Private",87827436,"Camelia","City of Los Angeles","Woodland Hills",34.16248,-118.62641,"Entire home/apt",45,31,7,"202005",0.33,3,365
"9703",23648783,"Curson place.",75273065,"DAndre","City of Los Angeles","Hollywood",34.09666,-118.35508,"Private room",47,30,3,"201803",0.11,2,0
"9704",23650165,"#3 Modern Home with 2 beds includes Parking",176242263,"Caroline","City of Los Angeles","Koreatown",34.06907,-118.30292,"Entire home/apt",127,25,100,"202002",3.71,8,3
"9705",23652113,"Sanitized Private room 2 for working professionals",96220702,"Juan","City of Los Angeles","Watts",33.93763,-118.23383,"Private room",40,30,27,"201909",1,20,365
"9706",23653004,"Charming Venice Beach Studio minutes to the beach!",2365639,"Jay","City of Los Angeles","Venice",33.99671,-118.44743,"Entire home/apt",107,30,105,"202006",3.87,4,129
"9707",23661010,"Paradise in Los Angeles",12450407,"Jerry","City of Los Angeles","Encino",34.15363,-118.5049,"Entire home/apt",1500,7,2,"201804",0.08,5,89
"9708",23661397,"Guest bedroom& private bathroom in NOHO Townhouse",90154344,"Alfie","City of Los Angeles","North Hollywood",34.15858,-118.3761,"Private room",40,30,23,"202004",0.92,1,330
"9709",23664396,"Sunset strip HOUSE in prime location with backyard",177181598,"Aurora","City of Los Angeles","Hollywood",34.09689,-118.33619,"Entire home/apt",200,2,82,"202006",3.04,1,330
"9711",23665108,"#4 Modern & Spacious 1 bed with parking",176242263,"Caroline","City of Los Angeles","Koreatown",34.06798,-118.30261,"Entire home/apt",85,3,88,"202001",3.35,8,0
"9712",23666677,"Family Friendly Non Smoking Hollywood Guest house",6506337,"Sharlotte","City of Los Angeles","Hancock Park",34.07642,-118.33441,"Entire home/apt",198,30,1,"201901",0.06,3,83
"9713",23667261,"Private Room-Shared Bath-Near CSUN &Fashion Center",126299938,"Laleh","City of Los Angeles","Northridge",34.25604,-118.54008,"Private room",55,2,15,"202003",1.1,3,157
"9715",23669154,"Private and spacious Eagle Rock home with pool",106280851,"Kevin","City of Los Angeles","Eagle Rock",34.14615,-118.19695,"Entire home/apt",309,3,2,"201909",0.08,1,7
"9716",23669407,"Lavender's Place",48442546,"Charlotte","City of Los Angeles","Leimert Park",34.00734,-118.31742,"Private room",60,2,23,"201811",0.83,2,365
"9717",23670208,"*Chic Mid-City Oasis with Private Entrance & Bath",58476689,"Stephen","City of Los Angeles","Mid-City",34.04386,-118.36385,"Private room",40,2,106,"202003",3.87,1,6
"9718",23670939,"UCLA/WESTWOOD  Vibrant Coliving Community (Shared)",26860,"Elvina","City of Los Angeles","Westwood",34.064,-118.44184,"Shared room",50,1,26,"202002",0.94,19,180
"9719",23671375,"洛杉矶市中心奢华度假公寓斯台普斯中心 Single Room",172787679,"Jessica","City of Los Angeles","Westlake",34.05011,-118.26407,"Private room",109,30,68,"201912",2.52,2,70
"9720",23671667,"The guest house heaven",12450407,"Jerry","City of Los Angeles","Encino",34.15591,-118.50277,"Entire home/apt",358,15,8,"201901",0.32,5,179
"9721",23677277,"Spacious Mediterranean Home Near LA Attractions",112923547,"Asaf","City of Los Angeles","Valley Glen",34.17271,-118.40599,"Entire home/apt",1200,2,25,"202006",0.94,1,320
"9722",23681078,"Super Cute Private Large Room with Private Bath",177347465,"Amy","City of Los Angeles","Montecito Heights",34.08641,-118.21215,"Private room",50,1,10,"201805",0.37,1,0
"9723",23683370,"Boutique Design Complex with Wraparound Porch",71719539,"Katie","City of Los Angeles","Echo Park",34.06729,-118.24685,"Entire home/apt",420,31,17,"201907",0.66,6,72
"9724",23684543,"Unit 31, NEWLY REMD.LUXURY,WALK TO CONV. CENTER.",36731537,"David","City of Los Angeles","Downtown",34.03656,-118.26747,"Entire home/apt",65,30,77,"202004",2.85,17,308
"9725",23685217,"Perfect 1 bedroom apt. for your Hollywood vacay!!!",128417234,"John","City of Los Angeles","Hollywood",34.10153,-118.33701,"Entire home/apt",84,3,55,"201908",2.11,1,0
"9726",23686258,"Spacious 2BR/2BA Apt Near The Grove - 10 Min Walk",13871090,"Luxury","City of Los Angeles","Mid-Wilshire",34.06714,-118.34749,"Entire home/apt",350,1,15,"201910",0.6,15,90
"9728",23688368,"The Perfect Studio Getaway",33168321,"Biana","City of Los Angeles","Van Nuys",34.19873,-118.43456,"Entire home/apt",73,2,137,"202006",4.99,1,301
"9729",23689960,"Tiny Home Studio in Los Angeles by Ventura Blvd",52341442,"Vahan","City of Los Angeles","Valley Glen",34.19918,-118.41452,"Entire home/apt",80,2,50,"202004",1.82,1,181
"9730",23697698,"Historic House - Queen Room with Private Bathroom",174868403,"Young","City of Los Angeles","Adams-Normandie",34.03353,-118.29621,"Private room",69,1,130,"202003",4.77,4,90
"9731",23698729,"DownTown Los Angeles huge private loft room",108318261,"Al","City of Los Angeles","Downtown",34.04484,-118.25134,"Private room",80,30,1,"201803",0.04,1,0
"9732",23699204,"NoHo Elite 15% Discount",60059265,"Roobik","City of Los Angeles","North Hollywood",34.17988,-118.37568,"Entire home/apt",99,30,52,"202006",1.93,4,365
"9733",23700465,"Sunny One Bedroom in the Heart of Los Feliz",2618409,"Amy & Forest","City of Los Angeles","Los Feliz",34.11029,-118.28015,"Entire home/apt",88,30,1,"201805",0.04,1,0
"9734",23701697,"Bungalow Duplex By The Beach",2494796,"Matthew","City of Los Angeles","Venice",33.97764,-118.46351,"Private room",69,1,1,"201803",0.04,1,179
"9735",23701941,"Friendly UCLA/WESTWOOD Community (SHARED ROOM)",26860,"Elvina","City of Los Angeles","Westwood",34.06405,-118.43556,"Shared room",50,1,7,"201906",0.29,19,90
"9736",23702224,"Valley Paradise GUEST",177562078,"Richard","City of Los Angeles","Van Nuys",34.20139,-118.44146,"Private room",45,4,3,"201911",0.12,2,273
"9737",23702266,"Private Room, Entrance & Bath. Peaceful & Cozy :-)",177562566,"Adam","City of Los Angeles","Venice",33.98842,-118.45811,"Private room",175,3,64,"202003",2.42,1,0
"9739",23702782,"DOUBLE BED (Sleeps 2) in SHARED Dorm near UCLA",164532883,"Dormshare By","City of Los Angeles","Westwood",34.06356,-118.44022,"Hotel room",70,1,13,"202001",0.8,12,142
"9740",23702855,"2 PRIVATE FULL BEDS - Near UCLA (sleeps up to 4)",164532883,"Dormshare By","City of Los Angeles","Westwood",34.06322,-118.44044,"Hotel room",100,1,8,"201905",0.29,12,172
"9741",23703125,"Beach-Ready Venice and Santa Monica Family Home",120657,"Matt","City of Los Angeles","Mar Vista",34.01318,-118.44293,"Entire home/apt",295,2,15,"202003",0.56,1,0
"9742",23703818,"Hollywood Bungalow Apt w/ Breathtaking Views",1274073,"Nav","City of Los Angeles","Hollywood",34.10164,-118.31425,"Entire home/apt",120,30,43,"201911",1.59,1,90
"9743",23710704,"Lovely Westwood private bedroom and bath",5189160,"Brenda","City of Los Angeles","Westwood",34.05376,-118.4361,"Private room",80,30,80,"201912",3.04,1,176
"9744",23713061,"Two-Story Home with Roomy Deck and Amazing Views of Downtown",83563768,"Greg","City of Los Angeles","Los Feliz",34.11743,-118.28137,"Entire home/apt",500,3,47,"202002",1.82,1,364
"9745",23714709,"Lovely place in the heart of DTLA with parking!",177711956,"Dee","City of Los Angeles","Chinatown",34.06264,-118.24453,"Entire home/apt",125,1,114,"201911",4.21,1,0
"9746",23716162,"Very Cozy and Clean Room w/ Private Bathroom",39986576,"Nicki","City of Los Angeles","Harvard Heights",34.04899,-118.3099,"Private room",70,2,35,"201904",1.29,2,102
"9747",23723755,"Private guest house with it's own street access",149018062,"Mike","City of Los Angeles","Sherman Oaks",34.16614,-118.43068,"Entire home/apt",265,2,61,"202005",2.33,1,343
"9748",23724882,"Family friendly - a shelter from the storm.",96482299,"Matt","City of Los Angeles","Tarzana",34.16941,-118.55317,"Private room",75,2,3,"201806",0.12,1,0
"9751",23726448,"5 bedroom, modern house
West Hollywood - BH",101380848,"Diana","City of Los Angeles","Hollywood Hills West",34.09862,-118.37242,"Entire home/apt",800,31,3,"201907",0.28,4,0
"9753",23731090,"SM & UCLA Adj Bright Quiet Guesthouse",56660204,"Trisha","City of Los Angeles","Rancho Park",34.03202,-118.42567,"Entire home/apt",88,60,16,"201909",0.58,4,90
"9754",23733862,"Santa Monica West LA Studio close to the beach!",48887409,"Radek","City of Los Angeles","Sawtelle",34.03039,-118.4441,"Entire home/apt",95,30,4,"201907",0.23,1,0
"9755",23738114,"Spacious, Private RM/BA Near The Grove/City Center",13871090,"Luxury","City of Los Angeles","Mid-Wilshire",34.06852,-118.34908,"Private room",99,1,37,"202003",1.43,15,89
"9756",23738219,"Spacious Master Ensuit, W/D, City Center/The Grove",13871090,"Luxury","City of Los Angeles","Mid-Wilshire",34.06796,-118.34782,"Private room",83,1,21,"202003",0.77,15,90
"9758",23748442,"Villa du Soleil - ""The Grande""",8878475,"Byrnadette","City of Los Angeles","Venice",33.98441,-118.47138,"Entire home/apt",550,3,11,"202005",0.62,11,361
"9759",23750043,"Romantic get away Studio!!",74358671,"Joha","City of Los Angeles","Koreatown",34.05576,-118.3072,"Entire home/apt",80,30,2,"201805",0.07,1,130
"9760",23750075,"Beverly Hills/Great Location/Private 1b1b cozyroom",117029629,"Rina","City of Los Angeles","Beverly Grove",34.07519,-118.38912,"Private room",75,30,124,"201910",4.58,4,20
"9761",23752021,"Cute & Cozy LA Bedroom & Living Space",106645191,"Katelyn","City of Los Angeles","Westwood",34.06854,-118.45194,"Private room",75,1,1,"201803",0.04,1,0
"9762",23752183,"Cozy apartment in HEART OF LA BBQ,pool,gym,parking",67390887,"Jake","City of Los Angeles","Downtown",34.05999,-118.24436,"Entire home/apt",129,1,82,"201910",3.02,1,119
"9764",23754775,"NEW! Ktown Studio 2mi to DTLA&USC Longterm OK W/AC",45784450,"Xing","City of Los Angeles","Pico-Union",34.05194,-118.29905,"Entire home/apt",90,31,32,"201912",1.17,3,345
"9765",23763433,"Versatile Room For Changing",690099,"Chris","City of Los Angeles","Hollywood",34.09816,-118.32996,"Private room",100,31,2,"201807",0.07,16,365
"9766",23763684,"Private NewCastle. Close to Entertainment & Ocean!",177221092,"Lea","City of Los Angeles","Encino",34.16798,-118.52446,"Entire home/apt",66,30,1,"201805",0.04,1,249
"9767",23767976,"Sunny bedroom in West LA architectural gem.",174794084,"Eric","City of Los Angeles","Palms",34.02013,-118.42171,"Private room",80,1,188,"202003",7.03,1,365
"9768",23768535,"Hollywood Hills House Panoramic views (COVID)promo",117206176,"Yervant","City of Los Angeles","Hollywood Hills",34.13057,-118.35427,"Entire home/apt",995,2,91,"202005",3.46,2,256
"9769",23770522,"Metro Garden Cottage",173574181,"Ellen And Alan","City of Los Angeles","Mid-Wilshire",34.05864,-118.3543,"Entire home/apt",90,2,35,"201907",1.51,1,0
"9770",23770676,"Hollywood Charmer minutes from the Walk of Fame!",126044999,"Dana","City of Los Angeles","Hollywood",34.09221,-118.32083,"Entire home/apt",75,30,81,"201912",3.01,4,339
"9771",23771315,"Bedroom No. 1 in Entertainment Industry Retreat",120411831,"Jeff","City of Los Angeles","Hollywood Hills West",34.10396,-118.36438,"Private room",135,1,14,"201810",0.52,2,80
"9772",23771681,"Fully renovated 1min to Melrose Ave!",3843940,"","City of Los Angeles","Beverly Grove",34.08469,-118.37203,"Entire home/apt",160,30,5,"201810",0.19,90,365
"9773",23772875,"Pool room in 1/2 acre lot",50870657,"Value Van","City of Los Angeles","Shadow Hills",34.23713,-118.36596,"Entire home/apt",59,31,35,"202003",1.3,6,197
"9774",23773746,"Hollywood Oasis Walking distance to LA Live",10416282,"Akintunde","City of Los Angeles","Pico-Union",34.04959,-118.27618,"Entire home/apt",140,30,36,"202001",1.35,4,0
"9775",23773808,"Self Check-in 1 or 2 bedrooms with 1 private bath",178359993,"Grace","City of Los Angeles","Harbor Gateway",33.82033,-118.30374,"Private room",45,2,108,"202003",4.14,1,0
"9776",23774317,"Perfect Location, Walk Anywhere.",109504192,"Nick","City of Los Angeles","Mid-Wilshire",34.06742,-118.34946,"Private room",110,30,4,"201905",0.15,2,0
"9777",23774456,"One bedroom over looking Hollywood",39506424,"Michael","City of Los Angeles","Hollywood Hills West",34.10435,-118.34881,"Entire home/apt",140,1,1,"201803",0.04,1,0
"9780",23786352,"Villa Oceana",8878475,"Byrnadette","City of Los Angeles","Venice",33.97802,-118.46631,"Entire home/apt",600,30,4,"201906",0.17,11,264
"9781",23793786,"Hidden gem on the hills with stunning views",150870031,"Freddy","City of Los Angeles","Woodland Hills",34.16105,-118.61429,"Entire home/apt",149,3,37,"202003",1.49,1,269
"9782",23802346,"Retro Styled Artistic Apartment with Terrace",178618128,"Zerik","City of Los Angeles","Vermont Square",33.99928,-118.31546,"Entire home/apt",185,30,83,"201911",3.16,3,269
"9783",23805510,"Private Resort Style Apt Home• Free Parking•Safe",87088483,"Andrea","City of Los Angeles","Westlake",34.05072,-118.26291,"Entire home/apt",135,2,43,"201905",1.61,1,0
"9784",23805889,"Echo Park Castle",153465440,"Layton","City of Los Angeles","Echo Park",34.0696,-118.25644,"Private room",35,1,3,"201803",0.11,1,0
"9785",23807122,"Cannabis Hollywood Hills retreat !",125430746,"Lei","City of Los Angeles","Hollywood Hills",34.10643,-118.33229,"Entire home/apt",150,2,113,"202005",4.2,2,124
"9786",23808463,"Upscale Residential area of LA! Private Room Bath",30931442,"Betty","City of Los Angeles","Sherman Oaks",34.14424,-118.4279,"Private room",110,2,4,"202001",0.15,1,90
"9789",23809942,"Room in The Valley",32170653,"Maria","City of Los Angeles","Reseda",34.1995,-118.52031,"Private room",35,2,16,"202005",0.64,3,344
"9790",23811068,"Venice Beach Bungalow/Private Bedroom",26339,"Solé","City of Los Angeles","Venice",33.98775,-118.45799,"Private room",75,3,1,"201803",0.04,1,0
"9791",23825952,"Chic Studio with Spectacular Griffith Park Views",122434110,"Anna","City of Los Angeles","Los Feliz",34.104,-118.30016,"Entire home/apt",113,4,20,"201912",0.77,6,365
"9792",23826441,"Lovely Venice Silver Triangle Home-Best Location",21458609,"At-Homeness Vacation Rentals","City of Los Angeles","Venice",33.98697,-118.45838,"Entire home/apt",299,30,48,"202001",1.8,30,150
"9793",23831156,"Private room near hollywood/silverlake/dwntn",7107058,"Dorothy","City of Los Angeles","East Hollywood",34.09434,-118.28838,"Private room",55,1,52,"202003",1.92,2,179
"9794",23837036,"Private modern oasis studio",26383497,"Marianna","City of Los Angeles","Silver Lake",34.08839,-118.27294,"Entire home/apt",77,30,8,"202004",0.3,1,327
"9795",23837973,"Resort Style 1 bdrm. w/ view of Staples Center",51743996,"Simone","City of Los Angeles","Westlake",34.0498,-118.26502,"Entire home/apt",160,1,80,"202003",3.13,2,52
"9796",23840158,"Cozy Studio Apartment in the Heart of Korea Town",97709416,"Susan","City of Los Angeles","Koreatown",34.056,-118.3099,"Entire home/apt",75,31,86,"201910",3.18,2,90
"9797",23841098,"Modern 3-Bed private unit near Beverly Hills",178478519,"Danielle & Alexio","City of Los Angeles","Pico-Robertson",34.05332,-118.37836,"Entire home/apt",125,31,44,"201912",1.8,8,365
"9798",23841179,"Private Guest Suite, W SF Valley LA, Fridge, W/D",49654682,"Roni","City of Los Angeles","Reseda",34.19295,-118.52937,"Entire home/apt",69,4,82,"202003",3.05,2,1
"9799",23841267,"STUDIO 21 ~ Rented only on Airbnb (but in a motel)",51008136,"Dennis","City of Los Angeles","Koreatown",34.05863,-118.30627,"Private room",69,4,152,"202005",5.67,13,131
"9800",23841581,"STUDIO 24 ~ Upstairs Koreatown Motel ~FREE PARKING",51008136,"Dennis","City of Los Angeles","Koreatown",34.05786,-118.30565,"Private room",67,4,188,"202004",7.01,13,165
"9801",23841774,"STUDIO 25 ~Upstair Motel Ktown by Wiltern & Subway",51008136,"Dennis","City of Los Angeles","Koreatown",34.05863,-118.30627,"Private room",75,4,152,"202005",5.72,13,156
"9802",23841869,"STUDIO 26 ~ Koreatown ~Free Parking & Walk Wiltern",51008136,"Dennis","City of Los Angeles","Koreatown",34.05863,-118.30627,"Private room",76,4,171,"202005",6.36,13,237
"9803",23841957,"Urban Oasis with Artistic Luxury Interiors and Iconic Views",178618128,"Zerik","City of Los Angeles","Vermont Square",33.99882,-118.31386,"Entire home/apt",250,30,84,"202003",3.16,3,270
"9804",23842186,"Charming Home near Universal Studios Great for Production",170985204,"Michael","City of Los Angeles","Sherman Oaks",34.16749,-118.41783,"Entire home/apt",410,1,81,"202003",3,4,82
"9805",23842774,"1+1HOLLYWOOD Sky deck-Parking POOL JACUZZI BARBECU",37305308,"Alejandro","City of Los Angeles","Hollywood",34.10221,-118.35025,"Entire home/apt",109,1,30,"202002",1.12,19,357
"9806",23843990,"Private rm the heart of dwtn/ silverlake",7107058,"Dorothy","City of Los Angeles","East Hollywood",34.09376,-118.29087,"Private room",60,1,47,"202003",1.74,2,179
"9807",23854534,"Prime Location 2 Bed 2 bath FREE PARKING",18836402,"Naomi","City of Los Angeles","Hollywood Hills",34.10446,-118.3442,"Entire home/apt",147,30,1,"201804",0.04,1,0
"9808",23855698,"Super Cozy Studio",170503589,"Sarah","City of Los Angeles","Brentwood",34.05587,-118.46572,"Entire home/apt",35,30,14,"201811",0.52,1,160
"9809",23859930,"Private room/private bath with parking",7080508,"George","City of Los Angeles","East Hollywood",34.09339,-118.2868,"Private room",70,1,75,"202003",2.83,4,164
"9810",23862509,"Lovely private 2 bedroom 2 bath  in  Hancock Park",156269255,"Yossi","City of Los Angeles","Hancock Park",34.06868,-118.33895,"Private room",85,4,89,"202003",3.3,6,195
"9811",23875104,"☆5min Walk to UCLA☆w/Parking+Gym+Jacuzzi+BBQ Grill",161307433,"Ryan","City of Los Angeles","Westwood",34.06086,-118.44351,"Entire home/apt",59,1,69,"202005",2.75,6,223
"9812",23880171,"Perfect Home for the best Hollywood Experience",5537462,"Stephanie","City of Los Angeles","Hollywood",34.10265,-118.3333,"Entire home/apt",90,12,1,"201808",0.04,1,0
"9813",23880633,"WESTERN AVENUE 3 BED UNIT CLOSE TO KTOWN",41881230,"Amber And Matt","City of Los Angeles","Hollywood",34.08731,-118.30987,"Entire home/apt",259,1,75,"202005",2.83,14,166
"9814",23880683,"REMARKABLE 1 BEDROOM APT BY LARCHMONT VILLAGE",68958382,"Angie","City of Los Angeles","Hollywood",34.08635,-118.33326,"Entire home/apt",89,30,82,"202003",3.11,21,172
"9815",23881000,"Historic Highland Park Adobe",14566681,"Gracie","City of Los Angeles","Highland Park",34.11388,-118.18763,"Entire home/apt",91,2,139,"202003",5.52,1,128
"9816",23883151,"Chic Modern Guest Studio",174002698,"Iman","City of Los Angeles","Sherman Oaks",34.15212,-118.44979,"Entire home/apt",100,1,19,"202003",1.66,1,315
"9817",23883490,"Westchester 4 Bedroom 3 Bath",2765569,"Steven & Judy","City of Los Angeles","Westchester",33.96439,-118.41504,"Entire home/apt",312,31,2,"202004",0.18,13,293
"9818",23900549,"Artsy - Warm Industrial Loft DTLA",31230100,"Elissa","City of Los Angeles","Downtown",34.04727,-118.25183,"Private room",70,30,26,"202002",1.03,1,191
"9819",23901447,"WONDERFUL 4 BED IN HOLLYWOOD BY MELROSE & KTOWN",41881230,"Amber And Matt","City of Los Angeles","Hollywood",34.08637,-118.30978,"Entire home/apt",279,1,81,"202003",3.08,14,176
"9820",23901627,"Nice privet room 
Big and spacious
Great location",5429347,"Dan","City of Los Angeles","Larchmont",34.0792,-118.30982,"Private room",41,1,2,"201804",0.07,1,0
"9821",23902032,"Crazy Views 1BR Santa Monica $3200 monthly",105724190,"Kane","City of Los Angeles","Sawtelle",34.04945,-118.46035,"Entire home/apt",129,3,10,"202005",1.68,5,338
"9822",23903540,"Sunset Bungalow - Quick Walk to Sunset Junction!!",12916589,"Ronald","City of Los Angeles","Los Feliz",34.09841,-118.28169,"Entire home/apt",70,30,94,"202003",3.6,1,105
"9823",23906445,"Famous Robertson Blvd West Hollywood Luxury Apt",46785688,"K","City of Los Angeles","Beverly Grove",34.07262,-118.38432,"Entire home/apt",185,30,16,"202002",0.64,5,0
"9824",23906693,"Cozy Stay",72600325,"Ericka","City of Los Angeles","North Hollywood",34.16624,-118.37776,"Private room",129,1,2,"201812",0.08,2,365
"9825",23912071,"Upscale Beautiful Apt in Downtown Playa Vista",78557280,"Helena","City of Los Angeles","Playa Vista",33.97535,-118.41493,"Entire home/apt",205,1,2,"201809",0.08,25,357
"9826",23915542,"West LA Charming & Central PRIVATE Master Suite",7978870,"Andy & Aaron","City of Los Angeles","Del Rey",33.98837,-118.41822,"Entire home/apt",80,31,57,"202004",2.11,12,79
"9828",23920812,"Beach Loft Across Street From The Ocean",128135518,"Abby","City of Los Angeles","Venice",33.97269,-118.45945,"Entire home/apt",142,30,2,"201809",0.09,2,0
"9829",23922178,"Amazing Location - Heart of Sunset Junction!",10856282,"Rocky","City of Los Angeles","Silver Lake",34.09123,-118.28248,"Entire home/apt",66,30,4,"201901",0.18,2,254
"9830",23922336,"Guest House with canyon view",160346392,"Floria","City of Los Angeles","Encino",34.13334,-118.48834,"Entire home/apt",125,3,2,"201808",0.08,1,178
"9833",23940029,"Loft in Great Location",156773927,"Stevie","City of Los Angeles","Sherman Oaks",34.15601,-118.45896,"Private room",50,1,1,"201803",0.04,1,89
"9834",23940196,"Modern Culver City Casa with Backyard + Fire Pit",12324327,"Josh","City of Los Angeles","Mid-City",34.03859,-118.36603,"Entire home/apt",237,2,35,"202002",1.37,3,1
"9835",23944982,"Brand new Large Unit in Hollywood Hills 205",172706125,"Nelly","City of Los Angeles","Hollywood Hills",34.10542,-118.34236,"Private room",179,30,34,"201912",1.27,6,365
"9837",23946848,"Bohemian Sanctuary in Miracle Mile 1920s Building",20183415,"Adrienne & Amir","City of Los Angeles","Mid-Wilshire",34.06438,-118.34655,"Entire home/apt",125,30,2,"201804",0.07,1,0
"9839",23958705,"Gated Italian Villa in prime Brentwood location!",172098043,"Catherine","City of Los Angeles","Brentwood",34.05408,-118.48333,"Entire home/apt",1750,1,6,"201805",0.22,1,0
"9840",23959976,"Eclectic & Bright 2/2 Venice Beach Bungalow",1458653,"Lauren","City of Los Angeles","Venice",33.98347,-118.46847,"Entire home/apt",300,30,17,"202002",0.64,11,90
"9841",23960540,"Unit 26, NEWLY REMODELED LA LIVE/CONVENTION CENTER",36731537,"David","City of Los Angeles","Downtown",34.03663,-118.26885,"Entire home/apt",60,30,100,"201911",3.74,17,360
"9842",23961085,"The Dream Villa",118262470,"Living The Dream","City of Los Angeles","Pico-Robertson",34.06068,-118.38038,"Entire home/apt",795,2,59,"202004",2.3,16,335
"9843",23962459,"Amazing palace life in the heart of Los Angeles",180191558,"Michael","City of Los Angeles","Chinatown",34.06325,-118.24544,"Private room",100,1,22,"201909",0.92,1,0
"9844",23962959,"Quiet and Cozy Studio in Encino",153679076,"Morris","City of Los Angeles","Encino",34.15717,-118.50389,"Entire home/apt",74,2,263,"202005",9.96,1,63
"9845",23963594,"""The Spirit of '76""  - A Vintage 1970's Camper",20285476,"Michael","City of Los Angeles","Los Feliz",34.1052,-118.28963,"Entire home/apt",64,2,85,"202005",3.24,3,345
"9846",23965412,"New 1 bedroom in Hollywood",55360993,"Francis","City of Los Angeles","Hollywood",34.10106,-118.31663,"Entire home/apt",115,30,14,"201908",0.53,1,60
"9848",23971018,"Sunny Beach House w/yard, 5 Blocks to Venice Beach",63620257,"Ben","City of Los Angeles","Venice",33.9964,-118.47161,"Entire home/apt",299,1,4,"202006",1.18,4,73
"9849",23973056,"Tranquil space close to everything",42436115,"Andrew","City of Los Angeles","Canoga Park",34.21055,-118.60638,"Private room",46,3,2,"201805",0.08,1,0
